session,ID,party,name,coord1D,coord2D,se1D,se2D,var1D,var2D,loglikelihood,numVotes,numErrors,GMP,numeric_id,original_id
3,Legislator 57,1,Legislator 57,-0.657384634017944,0.310872435569763,0,0,0,0,-65.4373779296875,948,26,0.933301687240601,3,14863
3,Legislator 58,1,Legislator 58,0.492268204689026,-0.0387890674173832,0,0,0,0,-81.0814895629883,956,51,0.91868382692337,3,14863
3,Legislator 59,1,Legislator 59,0.543456554412842,-0.374913245439529,0,0,0,0,-68.0785522460938,931,25,0.929485440254211,3,14863
3,Legislator 60,1,Legislator 60,-0.726262331008911,0.604327023029327,0,0,0,0,-61.9798431396484,945,22,0.936517417430878,3,14863
3,Legislator 61,1,Legislator 61,0.64668744802475,0.422553956508636,0,0,0,0,-97.1312942504883,934,28,0.901229858398438,3,14863
3,Legislator 62,1,Legislator 62,-0.596493363380432,0.427351891994476,0,0,0,0,-106.577255249023,949,40,0.893771767616272,3,14863
3,Legislator 63,1,Legislator 63,-0.519785761833191,-0.118469893932343,0,0,0,0,-92.8760299682617,943,35,0.90620481967926,3,14863
3,Legislator 64,1,Legislator 64,-0.654457151889801,0.34913232922554,0,0,0,0,-105.055229187012,938,62,0.894044995307922,3,14863
3,Legislator 65,1,Legislator 65,0.509421825408936,-0.179232805967331,0,0,0,0,-71.0534286499023,957,35,0.928443253040314,3,14863
3,Legislator 66,1,Legislator 66,0.502812743186951,-0.0031921921763569,0,0,0,0,-103.626960754395,944,50,0.896036326885223,3,14863
3,Legislator 67,1,Legislator 67,-0.650898456573486,0.0294609367847443,0,0,0,0,-108.920570373535,930,47,0.889479458332062,3,14863
3,Legislator 68,1,Legislator 68,0.463861495256424,-0.11597553640604,0,0,0,0,-69.3586654663086,915,24,0.926999926567078,3,14863
3,Legislator 69,1,Legislator 69,0.543715298175812,-0.242613241076469,0,0,0,0,-29.9314823150635,655,5,0.955331444740295,3,14863
3,Legislator 70,1,Legislator 70,-0.680980503559113,0.0717824697494507,0,0,0,0,-96.8592758178711,818,54,0.888331890106201,3,14863
3,Legislator 71,1,Legislator 71,0.603698074817657,0.487466782331467,0,0,0,0,-173.494766235352,952,92,0.833399295806885,3,14863
3,Legislator 72,1,Legislator 72,-0.495301991701126,-0.0109345354139805,0,0,0,0,-114.359733581543,943,50,0.885792791843414,3,14863
3,Legislator 73,1,Legislator 73,0.526015877723694,0.417899131774902,0,0,0,0,-138.103393554688,859,72,0.851485967636108,3,14863
3,Legislator 74,1,Legislator 74,0.484352856874466,-0.313214212656021,0,0,0,0,-54.7555046081543,952,17,0.94410651922226,3,14863
3,Legislator 75,1,Legislator 75,-0.66899824142456,0.181880936026573,0,0,0,0,-83.9879760742188,938,48,0.914352238178253,3,14863
3,Legislator 76,1,Legislator 76,0.471320331096649,-0.391153872013092,0,0,0,0,-59.0947418212891,948,20,0.939566910266876,3,14863
3,Legislator 77,1,Legislator 77,-0.584999442100525,0.0318063981831074,0,0,0,0,-100.512481689453,889,47,0.893094897270203,3,14863
3,Legislator 78,1,Legislator 78,-0.638110101222992,0.270306885242462,0,0,0,0,-56.9239501953125,909,22,0.939297914505005,3,14863
3,Legislator 79,1,Legislator 79,-0.669818341732025,0.278789967298508,0,0,0,0,-87.7079849243164,924,36,0.909443795681,3,14863
3,Legislator 80,1,Legislator 80,-0.258097618818283,0.53419429063797,0,0,0,0,-208.03125,920,84,0.797621667385101,3,14863
3,Legislator 81,1,Legislator 81,0.385210961103439,-0.182017803192139,0,0,0,0,-109.506225585938,950,63,0.891125738620758,3,14863
3,Legislator 82,1,Legislator 82,-0.508957743644714,0.151250571012497,0,0,0,0,-97.1497039794922,950,34,0.90279221534729,3,14863
3,Legislator 83,1,Legislator 83,-0.59160965681076,-0.0223567057400942,0,0,0,0,-67.2876586914062,923,27,0.929692804813385,3,14863
3,Legislator 84,1,Legislator 84,-0.723367154598236,0.27600109577179,0,0,0,0,-85.6096954345703,936,56,0.912594735622406,3,14863
3,Legislator 85,1,Legislator 85,-0.496820479631424,0.0256695449352264,0,0,0,0,-126.97917175293,922,63,0.871341347694397,3,14863
3,Legislator 86,1,Legislator 86,-0.663537085056305,-0.112194463610649,0,0,0,0,-78.3786010742188,892,28,0.915881395339966,3,14863
3,Legislator 87,1,Legislator 87,0.289562374353409,-0.0041171456687152,0,0,0,0,-116.192840576172,940,68,0.883724927902222,3,14863
3,Legislator 88,1,Legislator 88,-0.502831220626831,-0.0895837098360062,0,0,0,0,-115.402275085449,902,62,0.879905819892883,3,14863
3,Legislator 89,1,Legislator 89,0.68702632188797,0.596887469291687,0,0,0,0,-122.275115966797,909,50,0.874138832092285,3,14863
3,Legislator 90,1,Legislator 90,0.536490738391876,0.292286366224289,0,0,0,0,-141.717987060547,953,78,0.861821413040161,3,14863
3,Legislator 91,1,Legislator 91,0.504632771015167,-0.353221446275711,0,0,0,0,-56.4469261169434,926,17,0.940862953662872,3,14863
3,Legislator 92,1,Legislator 92,0.428864508867264,-0.718621909618378,0,0,0,0,-44.4482841491699,957,16,0.954616665840149,3,14863
3,Legislator 93,1,Legislator 93,-0.71859872341156,0.442994177341461,0,0,0,0,-52.4018821716309,879,14,0.942126870155334,3,14863
3,Legislator 94,1,Legislator 94,0.540935158729553,-0.0464622229337692,0,0,0,0,-76.4447708129883,869,25,0.915789544582367,3,14863
3,Legislator 95,1,Legislator 95,-0.705405473709106,0.0063154264353215,0,0,0,0,-66.6273574829102,830,30,0.9228635430336,3,14863
3,Legislator 96,1,Legislator 96,0.544281363487244,-0.192207887768745,0,0,0,0,-87.1919555664062,948,31,0.912128269672394,3,14863
3,Legislator 97,1,Legislator 97,0.274411886930466,-0.261470824480057,0,0,0,0,-132.666458129883,941,66,0.868502736091614,3,14863
3,Legislator 98,1,Legislator 98,0.445950925350189,-0.255644589662552,0,0,0,0,-84.1461791992188,949,37,0.915149092674255,3,14863
3,Legislator 99,1,Legislator 99,-0.593536853790283,0.0966230630874634,0,0,0,0,-126.185485839844,846,47,0.861435234546661,3,14863
3,Legislator 100,1,Legislator 100,0.69323605298996,0.212364822626114,0,0,0,0,-147.843765258789,931,87,0.853166103363037,3,14863
3,Legislator 101,1,Legislator 101,-0.509483814239502,0.135098829865456,0,0,0,0,-92.828857421875,909,34,0.902919411659241,3,14863
3,Legislator 102,1,Legislator 102,0.511449933052063,0.0597880333662033,0,0,0,0,-75.1222229003906,923,35,0.921834826469421,3,14863
3,Legislator 103,1,Legislator 103,0.555601060390472,-0.199849218130112,0,0,0,0,-83.6657867431641,900,41,0.911228120326996,3,14863
3,Legislator 104,1,Legislator 104,0.485359609127045,-0.123235553503036,0,0,0,0,-80.4306106567383,937,36,0.917742490768433,3,14863
3,Legislator 105,1,Legislator 105,0.528724372386932,-0.272785484790802,0,0,0,0,-63.5250129699707,871,24,0.929662704467773,3,14863
3,Legislator 106,1,Legislator 106,0.435517013072968,-0.0636794045567513,0,0,0,0,-90.4771575927734,947,56,0.90888124704361,3,14863
3,Legislator 107,1,Legislator 107,0.35944277048111,-0.108929827809334,0,0,0,0,-92.6083450317383,895,49,0.901700377464294,3,14863
3,Legislator 108,1,Legislator 108,0.510461688041687,-0.171870067715645,0,0,0,0,-75.0303421020508,950,34,0.92405903339386,3,14863
3,Legislator 109,1,Legislator 109,0.439167439937592,-0.444288223981857,0,0,0,0,-70.2766876220703,941,27,0.928037643432617,3,14863
3,Legislator 110,1,Legislator 110,-0.63334733247757,0.122231796383858,0,0,0,0,-81.2520294189453,948,43,0.91786140203476,3,14863
3,Legislator 111,1,Legislator 111,0.617264151573181,0.197173103690147,0,0,0,0,-90.7889862060547,910,47,0.905047237873077,3,14863
3,Legislator 112,1,Legislator 112,0.488579601049423,-0.358332991600037,0,0,0,0,-59.4951324462891,957,23,0.939724624156952,3,14863
3,Legislator 113,1,Legislator 113,0.563414931297302,0.0909768790006638,0,0,0,0,-78.8390884399414,929,41,0.918636798858643,3,14863
3,Legislator 114,1,Legislator 114,0.327737241983414,0.128414034843445,0,0,0,0,-127.106376647949,948,56,0.874521434307098,3,14863
3,Legislator 115,1,Legislator 115,0.360752075910568,0.0374027192592621,0,0,0,0,-135.164169311523,955,69,0.868026375770569,3,14863
3,Legislator 116,1,Legislator 116,0.509272813796997,0.485168278217316,0,0,0,0,-205.435119628906,940,94,0.803684890270233,3,14863
3,Legislator 117,1,Legislator 117,0.639491677284241,0.468879044055939,0,0,0,0,-169.202682495117,904,79,0.829301834106445,3,14863
3,Legislator 118,1,Legislator 118,0.412918150424957,-0.395898938179016,0,0,0,0,-82.4831390380859,932,26,0.915301978588104,3,14863
3,Legislator 119,1,Legislator 119,-0.657212674617767,0.199995249509811,0,0,0,0,-99.1814041137695,952,62,0.901061177253723,3,14863
3,Legislator 120,1,Legislator 120,0.528039872646332,-0.127833560109138,0,0,0,0,-85.5722808837891,932,30,0.912273228168488,3,14863
3,Legislator 121,1,Legislator 121,-0.712893426418304,0.308188080787659,0,0,0,0,-117.086479187012,903,71,0.878390610218048,3,14863
3,Legislator 122,1,Legislator 122,-0.42128574848175,-0.0961162075400352,0,0,0,0,-142.735702514648,956,71,0.861306250095367,3,14863
3,Legislator 123,1,Legislator 123,-0.557168483734131,0.2009237408638,0,0,0,0,-102.360710144043,919,40,0.894596338272095,3,14863
3,Legislator 124,1,Legislator 124,-0.48730793595314,-0.112914890050888,0,0,0,0,-106.297912597656,941,65,0.893183946609497,3,14863
3,Legislator 125,1,Legislator 125,-0.567910611629486,0.139631748199463,0,0,0,0,-99.8403244018555,899,35,0.894887685775757,3,14863
3,Legislator 126,1,Legislator 126,-0.473306924104691,-0.256318300962448,0,0,0,0,-149.206481933594,954,73,0.855216264724731,3,14863
3,Legislator 127,1,Legislator 127,-0.740251958370209,0.119591809809208,0,0,0,0,-78.7918930053711,934,53,0.919100642204285,3,14863
3,Legislator 128,1,Legislator 128,-0.6736079454422,0.334546983242035,0,0,0,0,-76.8213500976562,907,40,0.918789446353912,3,14863
3,Legislator 129,1,Legislator 129,-0.577150642871857,0.0911013185977936,0,0,0,0,-95.8593826293945,932,43,0.902259230613708,3,14863
3,Legislator 130,1,Legislator 130,-0.360535144805908,-0.0596995986998081,0,0,0,0,-201.173934936523,941,107,0.807520031929016,3,14863
3,Legislator 131,1,Legislator 131,-0.675711631774902,-0.127148538827896,0,0,0,0,-72.6482086181641,888,24,0.921446025371552,3,14863
3,Legislator 132,1,Legislator 132,0.320741474628448,-0.040082398802042,0,0,0,0,-95.9635772705078,917,43,0.90064013004303,3,14863
3,Legislator 133,1,Legislator 133,-0.454498380422592,-0.268088728189468,0,0,0,0,-103.698806762695,953,41,0.896898090839386,3,14863
3,Legislator 134,1,Legislator 134,0.470778077840805,-0.363950580358505,0,0,0,0,-60.6771240234375,950,22,0.9381263256073,3,14863
3,Legislator 135,1,Legislator 135,0.488024443387985,-0.236273244023323,0,0,0,0,-78.0617904663086,941,36,0.92039144039154,3,14863
3,Legislator 136,1,Legislator 136,0.439251810312271,-0.264888107776642,0,0,0,0,-69.4267349243164,919,27,0.927237093448639,3,14863
3,Legislator 137,1,Legislator 137,-0.497613370418549,-0.146408289670944,0,0,0,0,-103.574890136719,920,45,0.893524587154388,3,14863
3,Legislator 138,1,Legislator 138,-0.622528076171875,0.106483116745949,0,0,0,0,-85.7162704467773,942,47,0.913023293018341,3,14863
3,Legislator 139,1,Legislator 139,-0.664427518844604,0.24499623477459,0,0,0,0,-80.3591766357422,916,42,0.916009664535522,3,14863
3,Legislator 140,1,Legislator 140,-0.394861191511154,-0.0739554092288017,0,0,0,0,-139.807907104492,927,78,0.860004544258118,3,14863
3,Legislator 141,1,Legislator 141,0.501255393028259,0.0847776383161545,0,0,0,0,-78.9537506103516,894,36,0.915472328662872,3,14863
3,Legislator 142,1,Legislator 142,0.519672513008118,-0.143739357590675,0,0,0,0,-82.3743515014648,945,37,0.91652250289917,3,14863
3,Legislator 143,1,Legislator 143,-0.656289100646973,-0.0489521920681,0,0,0,0,-85.516975402832,899,39,0.909259676933289,3,14863
3,Legislator 144,1,Legislator 144,0.305112421512604,-0.20090551674366,0,0,0,0,-120.218185424805,940,58,0.879948675632477,3,14863
3,Legislator 145,1,Legislator 145,0.543004155158997,-0.242653429508209,0,0,0,0,-71.6203460693359,946,22,0.927086293697357,3,14863
3,Legislator 146,1,Legislator 146,0.628553032875061,0.494044840335846,0,0,0,0,-112.531089782715,944,47,0.887624323368073,3,14863
3,Legislator 147,1,Legislator 147,-0.596194505691528,-0.0702202618122101,0,0,0,0,-105.537376403809,952,33,0.895065307617188,3,14863
3,Legislator 148,1,Legislator 148,0.533624112606049,0.202409818768501,0,0,0,0,-109.247657775879,924,50,0.88848865032196,3,14863
3,Legislator 149,1,Legislator 149,0.642241716384888,0.183547124266624,0,0,0,0,-101.039726257324,938,48,0.897880554199219,3,14863
3,Legislator 150,1,Legislator 150,-0.643427550792694,-0.0182482898235321,0,0,0,0,-88.5796966552734,947,38,0.91070419549942,3,14863
3,Legislator 151,1,Legislator 151,0.559434592723846,-0.130213484168053,0,0,0,0,-83.8006439208984,947,27,0.915311694145203,3,14863
3,Legislator 152,1,Legislator 152,-0.493876039981842,0.0974413231015205,0,0,0,0,-136.706848144531,949,60,0.865841329097748,3,14863
3,Legislator 153,1,Legislator 153,-0.367805242538452,0.0520592257380486,0,0,0,0,-225.323699951172,925,98,0.783806443214417,3,14863
3,Legislator 154,1,Legislator 154,0.501246869564056,-0.23408105969429,0,0,0,0,-70.083122253418,936,26,0.927859365940094,3,14863
3,Legislator 155,1,Legislator 155,-0.466064929962158,0.169805839657784,0,0,0,0,-82.9122467041016,955,30,0.916842937469482,3,14863
3,Legislator 156,1,Legislator 156,-0.800502002239227,0.339497178792953,0,0,0,0,-69.4389419555664,857,46,0.922170102596283,3,14863
3,Legislator 157,1,Legislator 157,-0.647964715957642,0.138355448842049,0,0,0,0,-66.5092544555664,931,31,0.931053519248962,3,14863
3,Legislator 158,1,Legislator 158,-0.633023500442505,0.0843081325292587,0,0,0,0,-89.5824432373047,948,52,0.909831166267395,3,14863
3,Legislator 159,1,Legislator 159,0.54521381855011,-0.0696027725934982,0,0,0,0,-79.6373825073242,939,42,0.918686032295227,3,14863
3,Legislator 160,1,Legislator 160,-0.670753002166748,0.410764008760452,0,0,0,0,-63.7842712402344,935,25,0.934056401252747,3,14863
3,Legislator 161,1,Legislator 161,-0.529397189617157,0.0161344558000565,0,0,0,0,-139.18229675293,939,63,0.862237989902496,3,14863
3,Legislator 162,1,Legislator 162,-0.652584671974182,0.055051289498806,0,0,0,0,-60.7373046875,937,26,0.937235176563263,3,14863
3,Legislator 163,1,Legislator 163,-0.801823914051056,0.123692139983177,0,0,0,0,-84.1999588012695,921,39,0.91263222694397,3,14863
3,Legislator 164,1,Legislator 164,-0.664081454277039,-0.0398309826850891,0,0,0,0,-64.4774703979492,888,22,0.929963648319244,3,14863
3,Legislator 165,1,Legislator 165,-0.611665189266205,0.161632373929024,0,0,0,0,-102.338188171387,902,62,0.89274263381958,3,14863
3,Legislator 166,1,Legislator 166,-0.656602203845978,0.159490719437599,0,0,0,0,-64.7674407958984,935,25,0.933074712753296,3,14863
3,Legislator 167,1,Legislator 167,0.381324738264084,-0.715969026088715,0,0,0,0,-46.6905975341797,947,16,0.951892018318176,3,14863
3,Legislator 168,1,Legislator 168,-0.677803218364716,0.237383276224136,0,0,0,0,-101.916007995605,914,35,0.894486486911774,3,14863
3,Legislator 169,1,Legislator 169,-0.370492368936539,-0.0079897250980138,0,0,0,0,-204.67366027832,928,92,0.802074730396271,3,14863
3,Legislator 170,1,Legislator 170,-0.656453549861908,0.293876856565475,0,0,0,0,-87.732292175293,754,37,0.890158414840698,3,14863
3,Legislator 171,1,Legislator 171,-0.597462236881256,0.210077852010727,0,0,0,0,-82.0906219482422,895,31,0.912359356880188,3,14863
3,Legislator 172,1,Legislator 172,-0.767497479915619,0.210790246725082,0,0,0,0,-77.3685455322266,937,51,0.920746564865112,3,14863
3,Legislator 173,1,Legislator 173,-0.69717663526535,0.548089742660522,0,0,0,0,-66.4443588256836,938,25,0.931614458560944,3,14863
3,Legislator 174,1,Legislator 174,-0.593124270439148,0.24366483092308,0,0,0,0,-89.9805908203125,925,47,0.907305240631104,3,14863
3,Legislator 175,1,Legislator 175,0.43101492524147,-0.651124238967896,0,0,0,0,-50.049747467041,952,18,0.948784828186035,3,14863
3,Legislator 176,1,Legislator 176,-0.608911514282227,0.411030352115631,0,0,0,0,-81.1309432983398,925,32,0.916027307510376,3,14863
3,Legislator 177,1,Legislator 177,0.513227581977844,-0.1902174949646,0,0,0,0,-69.2654876708984,955,24,0.930038511753082,3,14863
3,Legislator 178,1,Legislator 178,-0.57779723405838,0.348780453205109,0,0,0,0,-85.0186996459961,944,28,0.913874387741089,3,14863
3,Legislator 179,1,Legislator 179,-0.666719853878021,0.181310400366783,0,0,0,0,-92.2172012329102,940,54,0.90655517578125,3,14863
3,Legislator 180,1,Legislator 180,-0.592076480388641,0.226699888706207,0,0,0,0,-107.565765380859,930,43,0.89077615737915,3,14863
3,Legislator 181,1,Legislator 181,-0.690490424633026,0.349094301462173,0,0,0,0,-131.356674194336,915,77,0.866269528865814,3,14863
3,Legislator 182,1,Legislator 182,0.506610155105591,-0.699944019317627,0,0,0,0,-49.0031547546387,918,19,0.94801938533783,3,14863
3,Legislator 183,1,Legislator 183,-0.597420930862427,-0.127288952469826,0,0,0,0,-105.745391845703,945,45,0.894133746623993,3,14863
3,Legislator 184,1,Legislator 184,-0.645642876625061,0.160003125667572,0,0,0,0,-92.0495986938477,892,60,0.901951432228088,3,14863
3,Legislator 185,1,Legislator 185,-0.72298014163971,0.110764019191265,0,0,0,0,-64.1358642578125,856,38,0.927812993526459,3,14863
3,Legislator 186,1,Legislator 186,-0.682343244552612,0.731031894683838,0,0,0,0,-36.5676536560059,942,9,0.96192467212677,3,14863
3,Legislator 187,1,Legislator 187,-0.634332299232483,-0.011904239654541,0,0,0,0,-86.9761505126953,929,33,0.910625636577606,3,14863
3,Legislator 188,1,Legislator 188,0.556495308876038,-0.530644834041595,0,0,0,0,-49.872142791748,919,20,0.947178363800049,3,14863
3,Legislator 189,1,Legislator 189,0.493858128786087,-0.606002628803253,0,0,0,0,-48.9001731872559,902,14,0.947230279445648,3,14863
3,Legislator 190,1,Legislator 190,-0.732159554958344,-0.163438186049461,0,0,0,0,-94.360725402832,932,36,0.903711199760437,3,14863
3,Legislator 191,1,Legislator 191,-0.411447256803513,0.249302759766579,0,0,0,0,-145.939468383789,908,56,0.851525127887726,3,14863
3,Legislator 192,1,Legislator 192,-0.650098025798798,-0.0903630331158638,0,0,0,0,-108.456718444824,917,43,0.888453125953674,3,14863
3,Legislator 193,1,Legislator 193,-0.770597517490387,0.637322008609772,0,0,0,0,-42.8650665283203,938,15,0.955330073833466,3,14863
3,Legislator 194,1,Legislator 194,-0.5340815782547,0.365720272064209,0,0,0,0,-85.0826797485352,939,33,0.913373947143555,3,14863
3,Legislator 195,1,Legislator 195,-0.698539018630981,0.229063257575035,0,0,0,0,-71.6637954711914,781,40,0.912324965000153,3,14863
3,Legislator 196,1,Legislator 196,-0.569046318531036,0.04080805554986,0,0,0,0,-98.9972457885742,907,45,0.896597683429718,3,14863
3,Legislator 197,1,Legislator 197,0.357597023248672,-0.72083842754364,0,0,0,0,-49.2844047546387,916,18,0.947617888450623,3,14863
3,Legislator 198,1,Legislator 198,-0.765910804271698,0.642946839332581,0,0,0,0,-35.9097099304199,948,8,0.962828993797302,3,14863
3,Legislator 199,1,Legislator 199,-0.531423330307007,-0.024759529158473,0,0,0,0,-90.9612274169922,955,38,0.909148037433624,3,14863
3,Legislator 200,1,Legislator 200,0.739700734615326,0.672936081886292,0,0,0,0,-418.110412597656,950,182,0.643961548805237,3,14863
3,Legislator 201,1,Legislator 201,-0.712629675865173,0.218617826700211,0,0,0,0,-65.2857666015625,876,20,0.928182303905487,3,14863
3,Legislator 202,1,Legislator 202,-0.63672149181366,0.0185622777789831,0,0,0,0,-72.4033966064453,879,39,0.920930981636047,3,14863
3,Legislator 203,1,Legislator 203,-0.681336998939514,-0.0134502230212092,0,0,0,0,-89.8784332275391,882,41,0.903117179870605,3,14863
3,Legislator 204,1,Legislator 204,-0.689508974552155,-0.102225065231323,0,0,0,0,-104.442771911621,951,37,0.895991683006287,3,14863
3,Legislator 205,1,Legislator 205,0.45146432518959,-0.0728004947304726,0,0,0,0,-95.2906341552734,906,38,0.900164902210236,3,14863
3,Legislator 206,1,Legislator 206,-0.405126303434372,-0.0436912439763546,0,0,0,0,0.0,0,0,,3,14863
3,Legislator 207,1,Legislator 207,0.314361155033112,-0.15838985145092,0,0,0,0,-104.212760925293,945,61,0.895585060119629,3,14863
3,Legislator 208,1,Legislator 208,-0.460419118404388,-0.392359524965286,0,0,0,0,-152.337951660156,947,66,0.851408064365387,3,14863
3,Legislator 209,1,Legislator 209,0.593829393386841,0.104542106389999,0,0,0,0,-74.1895904541016,943,34,0.924341201782227,3,14863
3,Legislator 210,1,Legislator 210,-0.667136251926422,-0.0010083263041451,0,0,0,0,-102.217292785645,930,46,0.895913779735565,3,14863
3,Legislator 211,1,Legislator 211,0.458547383546829,-0.201055616140366,0,0,0,0,-100.055511474609,946,49,0.899634301662445,3,14863
3,Legislator 212,1,Legislator 212,-0.732230186462402,0.348000466823578,0,0,0,0,-77.2810134887695,946,41,0.921555399894714,3,14863
3,Legislator 213,1,Legislator 213,-0.463165611028671,-0.0593066066503525,0,0,0,0,-114.431266784668,945,66,0.885953068733215,3,14863
3,Legislator 214,1,Legislator 214,-0.565949201583862,0.374114453792572,0,0,0,0,-95.4835891723633,869,35,0.895943820476532,3,14863
3,Legislator 215,1,Legislator 215,-0.565924942493439,0.0120231285691261,0,0,0,0,-90.1760025024414,938,42,0.908340036869049,3,14863
3,Legislator 216,1,Legislator 216,0.646429181098938,0.604223012924194,0,0,0,0,-115.656951904297,930,43,0.883059859275818,3,14863
3,Legislator 217,1,Legislator 217,0.521419942378998,-0.0320611968636513,0,0,0,0,-77.8720932006836,935,49,0.920088291168213,3,14863
3,Legislator 218,1,Legislator 218,0.697638809680939,0.366668045520782,0,0,0,0,-86.5216979980469,946,31,0.912597298622131,3,14863
3,Legislator 219,1,Legislator 219,0.633535265922546,0.0358254127204418,0,0,0,0,-75.5027465820312,889,31,0.918576598167419,3,14863
3,Legislator 220,1,Legislator 220,0.652772724628448,-0.264626115560532,0,0,0,0,-55.3476638793945,947,20,0.943229854106903,3,14863
3,Legislator 221,1,Legislator 221,0.365004599094391,-0.101747497916222,0,0,0,0,-103.865737915039,951,60,0.896535515785217,3,14863
3,Legislator 222,1,Legislator 222,0.444082289934158,0.0367520302534103,0,0,0,0,-113.586357116699,936,61,0.885721266269684,3,14863
3,Legislator 223,1,Legislator 223,-0.553721129894257,-0.205699518322945,0,0,0,0,-99.1588287353516,935,37,0.899377703666687,3,14863
3,Legislator 224,1,Legislator 224,0.467656582593918,-0.252250820398331,0,0,0,0,-81.6883239746094,955,37,0.918018698692322,3,14863
3,Legislator 225,1,Legislator 225,-0.646092534065247,0.0489812344312668,0,0,0,0,-67.198844909668,945,29,0.931359529495239,3,14863
3,Legislator 226,1,Legislator 226,-0.649798154830933,0.0938156396150589,0,0,0,0,-71.6994247436523,941,38,0.926635563373566,3,14863
3,Legislator 227,1,Legislator 227,0.456688612699509,0.0584306716918945,0,0,0,0,-117.573204040527,948,65,0.883360087871552,3,14863
3,Legislator 228,1,Legislator 228,-0.667439818382263,0.620189309120178,0,0,0,0,-68.3311767578125,942,26,0.930030047893524,3,14863
3,Legislator 229,1,Legislator 229,0.402325749397278,0.0934018790721893,0,0,0,0,-139.545272827148,933,74,0.861081421375275,3,14863
3,Legislator 230,1,Legislator 230,-0.452190786600113,0.0581700876355171,0,0,0,0,-115.608505249023,923,47,0.88227367401123,3,14863
3,Legislator 231,1,Legislator 231,0.244071573019028,-0.277059495449066,0,0,0,0,-141.050155639648,954,65,0.862559378147125,3,14863
3,Legislator 232,1,Legislator 232,0.15083122253418,-0.0957735031843185,0,0,0,0,-155.492141723633,929,73,0.845881640911102,3,14863
3,Legislator 233,1,Legislator 233,0.529768228530884,0.040182750672102,0,0,0,0,-77.9408721923828,950,46,0.921232342720032,3,14863
3,Legislator 234,1,Legislator 234,-0.520826280117035,0.206883996725082,0,0,0,0,-107.015869140625,905,37,0.88847428560257,3,14863
3,Legislator 235,1,Legislator 235,0.628890752792358,0.0516761392354965,0,0,0,0,-86.3328323364258,942,49,0.912425875663757,3,14863
3,Legislator 236,1,Legislator 236,-0.594514727592468,0.131837621331215,0,0,0,0,-123.969619750977,913,40,0.873032331466675,3,14863
3,Legislator 237,1,Legislator 237,0.371190369129181,-0.314613312482834,0,0,0,0,-72.2199478149414,909,28,0.923624336719513,3,14863
3,Legislator 238,1,Legislator 238,0.54323160648346,0.182285740971565,0,0,0,0,-164.758224487305,948,96,0.84046870470047,3,14863
3,Legislator 239,1,Legislator 239,0.573889076709747,0.317061334848404,0,0,0,0,-124.44751739502,926,57,0.874246776103973,3,14863
3,Legislator 240,1,Legislator 240,0.593210399150848,-0.299456596374512,0,0,0,0,-70.972053527832,952,27,0.928160607814789,3,14863
3,Legislator 241,1,Legislator 241,0.471725523471832,-0.0693283602595329,0,0,0,0,-95.7990112304688,951,59,0.904172599315643,3,14863
3,Legislator 242,1,Legislator 242,0.546708583831787,-0.327453315258026,0,0,0,0,-60.1270523071289,954,22,0.938918828964233,3,14863
3,Legislator 243,1,Legislator 243,0.623315274715424,0.397883296012878,0,0,0,0,-131.879058837891,948,74,0.870129764080048,3,14863
3,Legislator 244,1,Legislator 244,0.556747078895569,0.140980556607246,0,0,0,0,-93.9019088745117,954,36,0.906259417533875,3,14863
3,Legislator 245,1,Legislator 245,-0.708240449428558,0.0334372445940971,0,0,0,0,-89.1312026977539,949,44,0.910354495048523,3,14863
3,Legislator 246,1,Legislator 246,0.581630706787109,-0.255261808633804,0,0,0,0,-56.6480102539062,950,18,0.942113518714905,3,14863
3,Legislator 247,1,Legislator 247,0.574449300765991,0.403726607561111,0,0,0,0,-156.641296386719,946,79,0.847399711608887,3,14863
3,Legislator 248,1,Legislator 248,-0.567103922367096,0.148862704634666,0,0,0,0,-96.5104904174805,925,35,0.9009228348732,3,14863
3,Legislator 249,1,Legislator 249,-0.715337038040161,0.540786266326904,0,0,0,0,-34.0954818725586,904,9,0.962986171245575,3,14863
3,Legislator 250,1,Legislator 250,-0.682953000068665,-0.119956284761429,0,0,0,0,-89.9087905883789,916,33,0.906509578227997,3,14863
3,Legislator 251,1,Legislator 251,-0.626189470291138,-0.0145766232162714,0,0,0,0,-75.1237716674805,946,30,0.923659265041351,3,14863
3,Legislator 252,1,Legislator 252,-0.649357378482819,-0.234442099928856,0,0,0,0,-69.788703918457,927,24,0.92747962474823,3,14863
3,Legislator 253,1,Legislator 253,-0.681724309921265,-0.038066953420639,0,0,0,0,-89.2497863769531,919,33,0.907450556755066,3,14863
3,Legislator 254,1,Legislator 254,0.561273634433746,-0.0929372757673264,0,0,0,0,-142.361221313477,942,42,0.859738886356354,3,14863
3,Legislator 255,1,Legislator 255,0.560790300369263,-0.212287172675133,0,0,0,0,-76.6428451538086,930,28,0.920892775058746,3,14863
3,Legislator 256,1,Legislator 256,-0.393126547336578,-0.284948199987411,0,0,0,0,-154.120361328125,925,54,0.846524119377136,3,14863
3,Legislator 257,1,Legislator 257,0.570696175098419,-0.155719846487045,0,0,0,0,-95.1760101318359,955,64,0.905144453048706,3,14863
3,Legislator 258,1,Legislator 258,0.572914659976959,0.111328445374966,0,0,0,0,-82.1463088989258,909,38,0.913593113422394,3,14863
