,id,dato
5478,7756,2017-04-05T12:00:00
5479,7757,2017-04-19T09:30:00
5480,7758,2017-04-25T15:00:00
5481,7759,2017-04-07T07:15:00
5482,7760,2017-03-31T08:30:00
5483,7761,2017-04-04T14:15:00
5484,7762,2017-04-07T10:00:00
5485,7763,2017-04-27T16:00:00
5486,7764,2017-06-06T13:00:00
5487,7765,2017-05-18T12:00:00
5488,7766,2017-04-04T14:00:00
5489,7767,2017-04-07T13:00:00
5490,7768,2017-05-23T15:00:00
5491,7769,2017-04-27T13:00:00
5492,7770,2017-04-20T13:00:00
5493,7771,2017-04-21T13:00:00
5494,7772,2017-05-17T10:00:00
5495,7773,2017-04-05T16:30:00
5496,7774,2017-04-18T13:30:00
5497,7775,2017-04-20T10:00:00
5498,7776,2017-04-20T10:30:00
5499,7777,2017-04-27T10:30:00
5500,7778,2017-04-20T13:30:00
5501,7779,2017-05-03T07:00:00
5502,7780,2017-04-20T13:00:00
5503,7781,2017-04-26T08:00:00
5504,7782,2017-04-18T16:00:00
5505,7783,2017-04-18T15:00:00
5506,7784,2017-05-09T16:00:00
5507,7785,2017-04-20T10:15:00
5508,7786,2017-04-18T16:00:00
5509,7787,2017-04-21T14:30:00
5510,7788,2017-04-25T15:30:00
5511,7789,2017-04-27T13:30:00
5512,7790,2017-04-26T10:00:00
5513,7791,2017-04-19T14:00:00
5514,7792,2017-04-26T14:00:00
5515,7793,2017-04-20T11:00:00
5516,7794,2017-05-04T11:00:00
5517,7795,2017-04-21T10:00:00
5518,7796,2017-04-27T13:00:00
5519,7797,2017-04-28T10:15:00
5520,7798,2017-04-26T14:00:00
5521,7799,2017-04-27T10:10:00
5522,7800,2017-05-11T14:15:00
5523,7801,2017-05-17T11:15:00
5524,7802,2017-05-02T14:30:00
5525,7803,2017-04-27T14:00:00
5526,7804,2017-04-20T10:30:00
5527,7805,2017-05-04T13:30:00
5528,7806,2017-04-27T10:15:00
5529,7807,2017-05-18T12:00:00
5530,7808,2017-04-27T10:45:00
5531,7809,2017-04-27T10:00:00
5532,7810,2017-04-25T15:00:00
5533,7811,2017-05-02T14:30:00
5534,7812,2017-04-27T08:50:00
5535,7813,2017-04-26T09:30:00
5536,7814,2017-05-16T15:30:00
5537,7815,2017-04-26T14:30:00
5538,7816,2017-05-18T13:00:00
5539,7817,2017-05-10T09:00:00
5540,7818,2017-05-05T11:45:00
5541,7819,2017-05-09T14:00:00
5542,7820,2017-05-16T14:00:00
5543,7821,2017-05-02T15:00:00
5544,7822,2017-05-04T12:30:00
5545,7823,2017-05-11T13:00:00
5546,7824,2017-05-18T13:00:00
5547,7825,2017-05-11T14:00:00
5548,7826,2017-05-23T14:00:00
5549,7827,2017-05-03T14:00:00
5550,7828,2017-05-02T13:00:00
5551,7829,2017-05-05T08:00:00
5552,7830,2017-05-02T15:00:00
5553,7831,2017-05-08T09:00:00
5554,7832,2017-05-03T10:00:00
5555,7833,2017-05-30T16:00:00
5556,7834,2017-05-04T10:15:00
5557,7835,2017-05-04T13:00:00
5558,7836,2017-05-10T13:00:00
5559,7837,2017-05-11T10:30:00
5560,7838,2017-05-05T10:00:00
5561,7839,2017-05-30T17:10:00
5562,7840,2017-05-10T14:00:00
5563,7841,2017-05-18T10:15:00
5564,7842,2017-05-11T13:30:00
5565,7843,2017-05-16T14:30:00
5566,7844,2017-05-11T07:30:00
5567,7845,2017-05-23T13:00:00
5568,7846,2017-06-06T13:15:00
5569,7847,2017-05-10T13:00:00
5570,7848,2017-05-18T13:30:00
5571,7849,2017-05-10T14:00:00
5572,7850,2017-05-10T13:30:00
5573,7851,2017-06-01T14:00:00
5574,7852,2017-05-11T13:45:00
5575,7853,2017-05-09T09:00:00
5576,7854,2017-05-23T14:30:00
5577,7855,2017-05-11T10:15:00
5578,7856,2017-05-24T13:00:00
5579,7857,2017-06-08T13:00:00
5580,7858,2017-05-30T10:15:00
5581,7859,2017-05-30T15:30:00
5582,7860,2017-06-01T12:45:00
5583,7861,2017-05-10T10:00:00
5584,7862,2017-05-30T10:30:00
5585,7863,2017-05-24T09:30:00
5586,7864,2017-08-30T13:00:00
5587,7865,2017-05-18T14:00:00
5588,7866,2017-05-16T15:00:00
5589,7867,2017-05-23T14:00:00
5590,7868,2017-05-23T16:45:00
5591,7869,2017-06-13T15:45:00
5592,7870,2017-05-24T08:15:00
5593,7871,2017-05-15T10:45:00
5594,7872,2017-05-11T12:00:00
5595,7873,2017-05-18T11:00:00
5596,7874,2017-05-23T14:30:00
5597,7875,2017-05-24T13:15:00
5598,7876,2017-05-31T12:00:00
5599,7877,2017-05-17T09:30:00
5600,7878,2017-05-17T14:00:00
5601,7879,2017-05-19T07:30:00
5602,7880,2017-05-18T13:15:00
5603,7881,2017-06-20T10:30:00
5604,7882,2017-05-30T14:00:00
5605,7883,2017-05-18T10:15:00
5606,7884,2017-05-18T13:00:00
5607,7885,2017-05-16T09:00:00
5608,7886,2017-05-24T14:15:00
5609,7887,2017-05-24T08:00:00
5610,7888,2017-05-30T15:00:00
5611,7889,2017-06-06T12:00:00
5612,7890,2017-05-23T15:00:00
5613,7891,2017-06-07T12:00:00
5614,7892,2017-05-24T14:00:00
5615,7893,2017-06-07T14:00:00
5616,7894,2017-06-14T14:00:00
5617,7895,2017-05-23T14:00:00
5618,7896,2017-05-22T15:30:00
5619,7897,2017-05-24T10:00:00
5620,7898,2017-05-23T16:00:00
5621,7899,2017-05-23T10:30:00
5622,7900,2017-05-30T10:00:00
5623,7901,2017-06-08T14:45:00
5624,7902,2017-05-24T09:30:00
5625,7903,2017-05-24T08:00:00
5626,7904,2017-05-30T10:30:00
5627,7905,2017-05-22T14:00:00
5628,7906,2017-06-22T11:45:00
5629,7907,2017-05-23T18:00:00
5630,7908,2017-06-07T11:00:00
5631,7909,2017-06-06T11:15:00
5632,7910,2017-05-29T09:30:00
5633,7911,2017-06-09T09:15:00
5634,7912,2017-06-20T10:00:00
5635,7913,2017-05-29T08:30:00
5636,7914,2017-06-02T07:00:00
5637,7915,2017-05-30T14:30:00
5638,7916,2017-05-31T15:00:00
5639,7917,2017-05-31T12:00:00
5640,7918,2017-05-31T00:00:00
5641,7919,2017-06-07T08:00:00
5642,7920,2017-05-30T07:00:00
5643,7921,2017-06-21T12:45:00
5644,7922,2017-06-13T10:00:00
5645,7923,2017-06-22T11:00:00
5646,7924,2017-06-01T12:00:00
5647,7925,2017-05-31T10:00:00
5648,7926,2017-06-06T13:30:00
5649,7927,2017-06-13T14:15:00
5650,7928,2017-06-06T10:30:00
5651,7929,2017-05-31T16:30:00
5652,7930,2017-06-14T08:00:00
5653,7931,2017-06-22T10:00:00
5654,7932,2017-06-08T14:00:00
5655,7933,2017-06-02T12:00:00
5656,7934,2017-06-09T10:00:00
5657,7935,2017-06-14T13:00:00
5658,7936,2017-06-13T10:15:00
5659,7937,2017-06-13T15:30:00
5660,7938,2017-06-14T14:45:00
5661,7939,2017-06-14T00:00:00
5662,7940,2017-06-14T13:30:00
5663,7941,2017-06-14T09:30:00
5664,7942,2017-06-30T09:00:00
5665,7943,2017-06-23T09:15:00
5666,7944,2017-06-29T13:30:00
5667,7945,2017-06-20T13:00:00
5668,7946,2017-06-14T07:45:00
5669,7947,2017-06-14T11:30:00
5670,7948,2017-06-22T13:00:00
5671,7949,2017-06-28T13:00:00
5672,7950,2017-06-29T13:00:00
5673,7951,2017-06-14T12:30:00
5674,7952,2017-06-29T09:45:00
5675,7953,2017-06-15T10:30:00
5676,7954,2017-06-22T11:15:00
5677,7955,2017-06-21T13:00:00
5678,7956,2017-06-22T14:00:00
5679,7957,2017-06-29T10:00:00
5680,7958,2017-06-21T13:45:00
5681,7959,2017-06-23T10:00:00
5682,7960,2017-06-23T09:30:00
5683,7961,2017-08-22T14:15:00
5684,7962,2017-09-06T08:00:00
5685,7963,2017-06-29T10:30:00
5686,7964,2017-06-27T12:00:00
5687,7965,2017-06-29T09:00:00
5688,7966,2017-08-17T12:15:00
5689,7967,2017-06-30T15:30:00
5690,7968,2017-08-29T14:00:00
5691,7969,2017-08-22T10:15:00
5692,7970,2017-08-09T14:00:00
5693,7971,2017-09-06T09:30:00
5694,7972,2017-08-30T11:45:00
5695,7973,2017-09-28T08:00:00
5696,7974,2017-08-17T13:00:00
5697,7975,2017-08-24T14:00:00
5698,7976,2017-08-31T14:00:00
5699,7977,2017-09-05T14:00:00
5700,7978,2017-08-30T08:00:00
5701,7979,2017-09-14T12:30:00
5702,7980,2017-08-24T15:00:00
5703,7981,2017-08-10T08:45:00
5704,7982,2017-09-07T08:00:00
5705,7983,2017-09-06T14:15:00
5706,7984,2017-08-16T08:00:00
5707,7985,2017-08-25T09:30:00
5708,7986,2017-09-06T13:00:00
5709,7987,2017-08-24T09:30:00
5710,7988,2017-08-27T12:00:00
5711,7989,2017-08-31T13:30:00
5712,7990,2017-08-22T11:15:00
5713,7991,2017-08-22T13:45:00
5714,7992,2017-09-06T14:00:00
5715,7993,2017-08-31T09:00:00
5716,7994,2017-09-13T10:00:00
5717,7995,2017-09-06T11:30:00
5718,7996,2017-09-06T07:45:00
5719,7997,2017-09-13T08:00:00
5720,7998,2017-09-07T11:00:00
5721,7999,2017-09-14T13:00:00
5722,8000,2017-09-07T08:50:00
5723,8001,2017-09-20T11:30:00
5724,8002,2017-08-31T12:00:00
5725,8003,2017-09-19T10:30:00
5726,8004,2017-08-29T14:00:00
5727,8005,2017-08-31T08:00:00
5728,8006,2017-08-31T13:00:00
5729,8007,2017-08-30T11:00:00
5730,8008,2017-08-30T14:45:00
5731,8009,2017-09-06T09:00:00
5732,8010,2017-09-05T14:00:00
5733,8011,2017-09-22T12:30:00
5734,8012,2017-09-05T15:00:00
5735,8013,2017-09-05T13:30:00
5736,8014,2017-09-06T10:30:00
5737,8015,2017-09-19T12:45:00
5738,8016,2017-09-27T12:00:00
5739,8017,2017-09-08T11:00:00
5740,8018,2017-09-06T11:00:00
5741,8019,2017-09-06T15:00:00
5742,8020,2017-09-14T15:00:00
5743,8021,2017-09-15T10:00:00
5744,8022,2017-09-19T09:00:00
5745,8025,2017-09-28T09:00:00
5746,8026,2017-09-28T14:10:00
5747,8027,2017-09-19T14:00:00
5748,8028,2017-09-27T11:30:00
5749,8029,2017-09-29T12:15:00
5750,8030,2017-09-27T14:00:00
5751,8031,2017-09-27T13:00:00
5752,8032,2017-09-26T13:00:00
5753,8033,2017-09-28T12:00:00
5754,8034,2017-09-28T13:00:00
5755,8035,2017-09-29T10:00:00
5756,8036,2017-09-28T09:45:00
5757,8037,2017-09-26T17:45:00
5758,8038,2017-10-05T12:30:00
5759,8039,2017-09-28T10:30:00
5760,8040,2017-10-12T12:00:00
5761,8041,2017-10-03T12:00:00
5762,8042,2017-10-04T13:00:00
5763,8043,2017-10-05T10:00:00
5764,8044,2017-10-10T13:00:00
5765,8045,2017-10-11T13:00:00
5766,8046,2017-10-12T10:00:00
5767,8047,2017-10-13T10:00:00
5768,8048,2017-10-24T13:00:00
5769,8049,2017-10-25T13:00:00
5770,8050,2017-10-26T10:00:00
5771,8051,2017-10-27T10:00:00
5772,8052,2017-11-02T10:00:00
5773,8053,2017-11-03T10:00:00
5774,8054,2017-11-07T13:00:00
5775,8055,2017-11-08T13:00:00
5776,8056,2017-11-09T10:00:00
5777,8057,2017-11-10T10:00:00
5778,8058,2017-11-14T13:00:00
5779,8059,2017-11-15T13:00:00
5780,8060,2017-11-16T10:00:00
5781,8061,2017-11-22T13:00:00
5782,8062,2017-11-23T10:00:00
5783,8063,2017-11-24T10:00:00
5784,8064,2017-11-29T13:00:00
5785,8065,2017-11-28T13:00:00
5786,8066,2017-12-01T10:00:00
5787,8067,2017-11-30T10:00:00
5788,8068,2017-12-05T13:00:00
5789,8069,2017-12-06T13:00:00
5790,8070,2017-12-07T10:00:00
5791,8071,2017-12-08T10:00:00
5792,8072,2017-12-12T13:00:00
5793,8073,2017-12-13T13:00:00
5794,8074,2017-12-14T10:00:00
5795,8075,2017-12-15T10:00:00
5796,8076,2017-12-19T10:00:00
5797,8077,2017-12-20T09:00:00
5798,8078,2018-01-09T13:00:00
5799,8079,2018-01-10T13:00:00
5800,8080,2018-01-11T10:00:00
5801,8081,2018-01-12T10:00:00
5802,8082,2018-01-16T13:00:00
5803,8083,2018-01-17T13:00:00
5804,8084,2018-01-19T10:00:00
5805,8085,2018-01-24T13:00:00
5806,8086,2018-01-18T10:00:00
5807,8087,2018-01-23T13:00:00
5808,8088,2018-01-25T10:00:00
5809,8089,2018-01-26T10:00:00
5810,8090,2018-01-30T13:00:00
5811,8091,2018-01-31T13:00:00
5812,8092,2018-02-01T10:00:00
5813,8093,2018-02-02T10:00:00
5814,8094,2018-02-07T13:00:00
5815,8095,2018-02-06T13:00:00
5816,8096,2018-02-09T10:00:00
5817,8097,2018-02-08T10:00:00
5818,8098,2018-02-21T13:00:00
5819,8099,2018-02-20T10:00:00
5820,8100,2018-02-23T10:00:00
5821,8101,2018-02-22T10:00:00
5822,8102,2018-02-27T13:00:00
5823,8103,2018-02-28T13:00:00
5824,8104,2018-03-01T10:00:00
5825,8105,2018-03-02T10:00:00
5826,8106,2018-03-13T13:00:00
5827,8107,2018-03-14T13:00:00
5828,8108,2018-03-16T10:00:00
5829,8109,2018-03-15T10:00:00
5830,8110,2018-03-20T13:00:00
5831,8111,2018-03-21T13:00:00
5832,8112,2018-03-23T10:00:00
5833,8113,2017-10-04T07:45:00
5834,8114,2017-10-04T11:30:00
5835,8115,2017-10-11T08:00:00
5836,8116,2017-10-06T07:00:00
5837,8117,2017-10-11T11:00:00
5838,8118,2017-10-12T07:30:00
5839,8119,2017-10-25T10:30:00
5840,8120,2017-09-28T09:00:00
5841,8121,2018-04-03T13:00:00
5842,8122,2018-04-04T13:00:00
5843,8123,2018-04-05T10:00:00
5844,8124,2018-04-06T10:00:00
5845,8125,2018-04-10T13:00:00
5846,8126,2018-04-12T10:00:00
5847,8127,2018-04-11T13:00:00
5848,8128,2018-04-13T10:00:00
5849,8129,2018-04-17T13:00:00
5850,8130,2018-04-18T13:00:00
5851,8131,2018-04-19T10:00:00
5852,8132,2018-04-20T10:00:00
5853,8133,2018-04-24T13:00:00
5854,8134,2018-04-25T13:00:00
5855,8135,2018-04-26T10:00:00
5856,8136,2018-05-02T13:00:00
5857,8137,2018-05-03T10:00:00
5858,8138,2018-05-04T10:00:00
5859,8139,2018-05-08T13:00:00
5860,8140,2018-05-09T13:00:00
5861,8141,2018-05-16T13:00:00
5862,8142,2018-05-15T13:00:00
5863,8143,2017-10-04T12:00:00
5864,8144,2018-05-17T10:00:00
5865,8145,2018-05-18T10:00:00
5866,8146,2018-05-22T13:00:00
5867,8147,2018-05-23T13:00:00
5868,8148,2018-05-24T10:00:00
5869,8149,2018-05-25T10:00:00
5870,8150,2018-05-29T11:00:00
5871,8151,2018-05-30T08:00:00
5872,8152,2018-05-31T10:00:00
5873,8153,2018-06-01T10:00:00
5874,8154,2018-06-04T09:00:00
5875,8155,2017-10-05T12:30:00
5876,8156,2017-10-12T14:00:00
5877,8157,2017-11-02T14:00:00
5878,8158,2017-10-04T12:00:00
5879,8159,2017-10-02T14:00:00
5880,8160,2017-10-04T10:00:00
5881,8161,2017-10-02T14:00:00
5882,8162,2017-10-11T10:00:00
5883,8163,2017-10-24T10:30:00
5884,8164,2017-10-25T10:00:00
5885,8165,2017-11-15T10:30:00
5886,8166,2017-10-04T14:30:00
5887,8167,2017-10-11T14:30:00
5888,8168,2017-10-10T13:45:00
5889,8169,2017-10-24T13:45:00
5890,8170,2017-10-05T12:00:00
5891,8171,2017-10-06T09:45:00
5892,8172,2017-10-10T16:00:00
5893,8173,2017-10-02T10:45:00
5894,8174,2017-10-04T13:00:00
5895,8175,2017-10-05T08:50:00
5896,8176,2017-10-05T13:00:00
5897,8177,2017-10-12T10:15:00
5898,8178,2017-11-02T10:15:00
5899,8179,2017-10-11T10:00:00
5900,8180,2017-10-26T14:00:00
5901,8181,2017-10-11T09:30:00
5902,8182,2017-10-10T15:00:00
5903,8183,2017-10-10T14:00:00
5904,8184,2017-10-12T13:30:00
5905,8185,2017-10-26T10:15:00
5906,8186,2017-11-09T10:15:00
5907,8187,2017-10-24T16:00:00
5908,8188,2017-10-11T14:00:00
5909,8189,2017-10-12T10:10:00
5910,8190,2017-10-12T10:15:00
5911,8191,2017-10-26T10:15:00
5912,8192,2017-10-12T11:00:00
5913,8193,2017-10-12T08:00:00
5914,8194,2017-10-10T09:00:00
5915,8195,2017-11-07T16:00:00
5916,8196,2017-10-13T11:00:00
5917,8197,2017-10-11T09:00:00
5918,8198,2017-10-12T13:00:00
5919,8199,2017-10-26T14:45:00
5920,8200,2017-11-23T13:00:00
5921,8201,2017-10-11T13:00:00
5922,8202,2017-11-30T14:00:00
5923,8203,2017-11-07T09:45:00
5924,8204,2017-11-02T13:00:00
5925,8205,2017-10-12T13:00:00
5926,8206,2017-10-12T11:15:00
5927,8207,2017-11-01T11:00:00
5928,8208,2017-10-12T10:00:00
5929,8209,2017-10-26T12:00:00
5930,8210,2017-11-30T12:00:00
5931,8211,2017-11-09T14:00:00
5932,8212,2017-10-26T13:00:00
5933,8213,2017-10-26T12:00:00
5934,8214,2017-11-16T07:30:00
5935,8215,2017-11-01T14:00:00
5936,8216,2017-10-24T13:00:00
5937,8217,2017-11-08T10:00:00
5938,8218,2017-11-09T12:00:00
5939,8219,2017-11-16T12:00:00
5940,8220,2017-10-26T13:40:00
5941,8221,2017-10-24T14:45:00
5942,8222,2017-10-24T13:00:00
5943,8223,2017-11-02T11:00:00
5944,8224,2017-12-15T13:00:00
5945,8225,2017-10-25T13:00:00
5946,8226,2017-10-24T15:00:00
5947,8227,2017-11-02T12:00:00
5948,8228,2017-11-14T14:00:00
5949,8229,2017-10-24T13:00:00
5950,8230,2017-10-25T14:00:00
5951,8231,2017-10-25T13:45:00
5952,8232,2017-10-24T13:30:00
5953,8233,2017-10-25T10:00:00
5954,8234,2017-11-07T14:30:00
5955,8235,2017-11-22T12:30:00
5956,8236,2017-11-28T14:30:00
5957,8237,2017-10-26T13:00:00
5958,8238,2017-11-23T12:00:00
5959,8239,2017-10-27T10:00:00
5960,8240,2017-11-29T10:00:00
5961,8241,2017-12-05T09:00:00
5962,8242,2017-11-16T10:15:00
5963,8243,2017-11-16T14:00:00
5964,8244,2017-11-23T14:00:00
5965,8245,2017-11-02T12:30:00
5966,8246,2017-11-03T10:00:00
5967,8247,2018-01-18T07:30:00
5968,8248,2017-11-01T13:00:00
5969,8249,2017-11-29T10:00:00
5970,8250,2017-11-09T12:30:00
5971,8251,2017-11-07T09:00:00
5972,8252,2017-11-08T09:30:00
5973,8253,2017-11-07T15:00:00
5974,8254,2017-11-09T11:00:00
5975,8255,2017-11-28T09:30:00
5976,8256,2017-11-27T08:00:00
5977,8257,2017-11-29T13:00:00
5978,8258,2017-11-07T14:00:00
5979,8259,2017-12-13T11:15:00
5980,8260,2017-11-10T10:00:00
5981,8261,2018-02-06T14:15:00
5982,8262,2017-11-09T13:00:00
5983,8263,2017-11-09T10:15:00
5984,8264,2017-11-29T14:45:00
5985,8265,2017-12-07T10:15:00
5986,8266,2017-11-08T10:00:00
5987,8267,2017-11-08T13:00:00
5988,8268,2017-11-09T15:00:00
5989,8269,2017-10-05T13:30:00
5990,8270,2017-11-14T14:45:00
5991,8271,2017-12-07T12:00:00
5992,8272,2017-11-23T10:15:00
5993,8273,2017-11-16T11:45:00
5994,8274,2017-11-30T10:00:00
5995,8275,2017-11-14T14:00:00
5996,8276,2017-11-30T15:00:00
5997,8277,2017-11-17T10:00:00
5998,8278,2018-01-30T09:00:00
5999,8279,2017-11-16T15:30:00
6000,8280,2017-11-23T13:30:00
6001,8281,2017-12-05T14:00:00
6002,8282,2017-11-16T10:15:00
6003,8283,2017-11-15T12:00:00
6004,8284,2017-11-30T14:00:00
6005,8285,2017-12-07T13:15:00
6006,8286,2017-11-15T13:00:00
6007,8287,2017-11-14T13:00:00
6008,8288,2017-11-28T16:00:00
6009,8289,2017-11-16T14:00:00
6010,8290,2017-12-05T13:15:00
6011,8291,2017-11-23T11:00:00
6012,8292,2017-12-18T13:00:00
6013,8293,2017-12-06T10:00:00
6014,8294,2017-12-14T07:30:00
6015,8295,2017-11-28T10:50:00
6016,8296,2017-11-22T10:00:00
6017,8297,2017-11-30T10:15:00
6018,8298,2018-01-17T10:45:00
6019,8299,2017-11-28T11:30:00
6020,8300,2017-11-29T15:00:00
6021,8301,2017-12-07T13:30:00
6022,8302,2017-11-28T09:40:00
6023,8303,2017-11-23T13:00:00
6024,8304,2017-11-30T15:00:00
6025,8305,2017-11-23T13:00:00
6026,8306,2017-11-24T10:00:00
6027,8307,2017-11-22T13:00:00
6028,8308,2017-11-23T14:00:00
6029,8309,2017-12-01T10:00:00
6030,8310,2017-11-23T10:15:00
6031,8311,2017-11-23T10:15:00
6032,8312,2017-11-30T11:15:00
6033,8313,2017-12-19T14:00:00
6034,8314,2017-12-07T10:30:00
6035,8315,2017-12-12T13:15:00
6036,8316,2017-11-28T14:00:00
6037,8317,2017-12-14T14:00:00
6038,8318,2017-11-28T14:30:00
6039,8319,2017-12-06T10:00:00
6040,8320,2017-11-29T10:00:00
6041,8321,2017-12-07T11:00:00
6042,8322,2018-01-09T14:00:00
6043,8323,2017-11-30T13:15:00
6044,8324,2017-11-28T15:00:00
6045,8326,2017-11-29T09:30:00
6046,8327,2018-01-10T11:30:00
6047,8328,2017-12-12T10:30:00
6048,8329,2017-12-01T07:30:00
6049,8330,2017-12-05T17:30:00
6050,8331,2017-11-28T09:00:00
6051,8332,2018-01-09T10:30:00
6052,8333,2017-11-29T12:00:00
6053,8334,2017-11-30T13:00:00
6054,8335,2017-11-29T13:00:00
6055,8336,2017-12-14T10:15:00
6056,8337,2017-12-07T13:00:00
6057,8338,2017-12-08T09:15:00
6058,8339,2017-12-07T13:00:00
6059,8340,2017-12-07T12:00:00
6060,8341,2017-12-05T14:30:00
6061,8342,2017-12-05T15:00:00
6062,8343,2017-12-08T09:15:00
6063,8344,2017-12-06T13:00:00
6064,8345,2018-01-18T12:00:00
6065,8346,2018-01-25T12:00:00
6066,8347,2017-12-12T15:00:00
6067,8348,2017-12-14T11:00:00
6068,8349,2017-12-12T14:00:00
6069,8350,2018-01-10T10:00:00
6070,8351,2017-12-14T16:00:00
6071,8352,2017-12-19T16:00:00
6072,8353,2018-01-17T14:00:00
6073,8354,2017-12-13T13:00:00
6074,8355,2017-12-13T10:00:00
6075,8356,2017-12-12T14:00:00
6076,8357,2018-01-11T13:00:00
6077,8358,2017-12-13T10:45:00
6078,8359,2017-12-13T09:30:00
6079,8360,2017-12-18T14:30:00
6080,8361,2017-12-12T14:00:00
6081,8362,2017-12-12T15:30:00
6082,8363,2017-12-15T08:00:00
6083,8364,2017-12-12T10:00:00
6084,8365,2017-12-13T10:00:00
6085,8366,2017-12-14T13:00:00
6086,8367,2017-12-14T13:00:00
6087,8368,2017-12-18T14:30:00
6088,8369,2017-12-14T14:30:00
6089,8370,2017-12-15T09:00:00
6090,8371,2018-02-08T12:00:00
6091,8372,2017-12-18T09:00:00
6092,8373,2017-12-22T08:00:00
6093,8374,2017-12-22T19:00:00
6094,8375,2018-01-10T14:00:00
6095,8376,2017-12-14T08:50:00
6096,8377,2018-01-11T11:00:00
6097,8378,2018-01-18T14:00:00
6098,8379,2017-12-20T10:30:00
6099,8380,2018-01-11T14:00:00
6100,8381,2017-12-19T15:00:00
6101,8382,2017-12-18T10:00:00
6102,8383,2017-12-20T10:00:00
6103,8384,2018-01-17T09:00:00
6104,8385,2018-01-24T10:00:00
6105,8386,2017-12-15T10:30:00
6106,8387,2017-12-21T13:30:00
6107,8388,2017-12-19T10:30:00
6108,8389,2018-01-09T13:30:00
6109,8390,2018-01-11T12:00:00
6110,8391,2017-12-22T19:00:00
6111,8392,2018-01-11T13:30:00
6112,8393,2018-01-25T12:45:00
6113,8394,2017-12-19T14:00:00
6114,8395,2018-01-10T13:00:00
6115,8396,2018-02-20T14:00:00
6116,8397,2018-01-23T10:15:00
6117,8398,2018-01-18T10:10:00
6118,8399,2018-01-23T14:00:00
6119,8400,2018-02-22T14:00:00
6120,8401,2018-01-11T10:15:00
6121,8402,2018-01-16T10:00:00
6122,8403,2018-01-19T09:00:00
6123,8404,2018-01-18T10:15:00
6124,8405,2018-01-10T10:00:00
6125,8406,2018-01-11T13:00:00
6126,8407,2018-02-01T11:00:00
6127,8408,2018-03-15T11:00:00
6128,8409,2018-04-26T12:00:00
6129,8410,2018-05-24T13:15:00
6130,8411,2018-08-30T11:00:00
6131,8412,2018-01-11T13:00:00
6132,8413,2018-01-30T16:00:00
6133,8414,2018-01-23T16:00:00
6134,8415,2018-01-11T16:00:00
6135,8416,2018-01-17T09:30:00
6136,8417,2018-01-31T08:00:00
6137,8418,2018-02-08T11:00:00
6138,8419,2018-02-07T11:00:00
6139,8420,2018-01-17T13:00:00
6140,8421,2018-01-24T13:00:00
6141,8422,2018-01-18T13:00:00
6142,8423,2018-01-25T12:30:00
6143,8424,2018-01-16T14:00:00
6144,8425,2018-01-24T10:00:00
6145,8426,2018-01-31T13:00:00
6146,8427,2018-05-03T12:00:00
6147,8428,2018-01-16T14:00:00
6148,8429,2018-01-18T13:30:00
6149,8430,2018-01-31T10:00:00
6150,8431,2018-02-07T10:00:00
6151,8432,2018-01-23T14:00:00
6152,8433,2018-01-19T10:00:00
6153,8434,2018-02-06T13:45:00
6154,8435,2018-01-23T14:00:00
6155,8436,2018-01-25T10:15:00
6156,8437,2018-01-25T10:15:00
6157,8438,2018-02-01T10:15:00
6158,8439,2018-02-22T12:00:00
6159,8440,2018-03-01T12:00:00
6160,8441,2018-02-08T10:15:00
6161,8442,2018-02-01T10:15:00
6162,8443,2018-02-06T16:00:00
6163,8444,2018-01-23T14:00:00
6164,8445,2018-01-18T09:40:00
6165,8446,2018-01-26T10:00:00
6166,8447,2018-02-01T13:00:00
6167,8448,2018-02-08T13:45:00
6168,8449,2018-01-25T10:30:00
6169,8450,2018-03-01T12:30:00
6170,8451,2018-03-01T12:00:00
6171,8452,2018-02-07T14:00:00
6172,8453,2018-03-01T10:45:00
6173,8454,2018-02-28T11:30:00
6174,8455,2018-02-08T08:50:00
6175,8456,2018-02-01T13:30:00
6176,8457,2018-02-22T10:15:00
6177,8458,2018-02-01T13:00:00
6178,8459,2018-04-05T12:00:00
6179,8460,2018-04-12T12:00:00
6180,8461,2018-02-27T15:00:00
6181,8462,2018-01-31T13:00:00
6182,8463,2018-01-30T14:30:00
6183,8464,2018-01-31T13:00:00
6184,8465,2018-02-28T08:00:00
6185,8466,2018-02-01T13:00:00
6186,8467,2018-02-01T08:00:00
6187,8468,2018-02-01T14:30:00
6188,8469,2018-03-14T14:00:00
6189,8470,2018-02-07T13:00:00
6190,8471,2018-03-01T13:00:00
6191,8472,2018-02-07T09:00:00
6192,8473,2018-02-28T14:00:00
6193,8474,2018-02-21T10:45:00
6194,8475,2018-03-14T11:00:00
6195,8476,2018-02-08T10:00:00
6196,8477,2018-02-08T13:00:00
6197,8478,2018-02-07T13:00:00
6198,8479,2018-02-08T13:00:00
6199,8480,2018-02-20T14:30:00
6200,8481,2018-03-01T10:00:00
6201,8482,2018-02-09T08:30:00
6202,8483,2018-03-13T14:45:00
6203,8484,2018-02-08T10:15:00
6204,8485,2018-05-09T14:00:00
6205,8486,2018-02-08T13:30:00
6206,8487,2018-02-06T14:00:00
6207,8488,2018-02-08T10:30:00
6208,8489,2018-02-27T10:15:00
6209,8490,2018-02-09T11:00:00
6210,8491,2018-04-19T13:30:00
6211,8492,2018-02-23T09:45:00
6212,8493,2018-02-20T13:15:00
6213,8494,2018-02-22T16:00:00
